"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"13057","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",756.121607012725
"13058","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",773.55021189337
"13059","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",840.910110283981
"13060","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",744.435947268906
"13061","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",736.063810365879
"13062","Spain LIGA BBVA","Levante UD","LEV",8581,"Stamina",729.008886719281
"13063","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",773.437582783349
"13064","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",772.219533642225
"13065","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",789.575154216844
"13066","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",733.699102926657
"13067","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",772.927841551341
"13068","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",726.103757108904
"13069","Spain LIGA BBVA","Real Zaragoza","ZAR",8394,"Stamina",764.751952445703
"13070","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",772.892720069191
"13071","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",820.659932659933
"13072","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",769.699258385293
"13073","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",724.802644835784
"13074","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",755.133719282467
"13075","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",792.739700251264
"13076","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",791.01592505196
"13077","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",772.825330743674
"13078","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",772.927841551341
"13079","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",731.90296345811
"13080","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",774.493996270917
"13081","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",746.15768009768
"13082","Spain LIGA BBVA","Levante UD","LEV",8581,"Stamina",733.614621486306
"13083","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",789.575154216844
"13084","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",735.304594942788
"13085","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",761.173309275863
"13086","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",799.825464480351
"13087","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",783.107552597753
"13088","Spain LIGA BBVA","Real Zaragoza","ZAR",8394,"Stamina",767.979700514627
"13089","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",737.2236713341
"13090","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",756.445980727219
"13091","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",731.573495038214
"13092","Italy Serie A","Genoa","GEN",10233,"Stamina",711.576668028483
"13093","Italy Serie A","Torino","TOR",9804,"Stamina",737.157547258496
"13094","Italy Serie A","Bologna","BOL",9857,"Stamina",727.997732655315
"13095","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",684.7217027124
"13096","Italy Serie A","Roma","ROM",8686,"Stamina",785.552406246372
"13097","Italy Serie A","Udinese","UDI",8600,"Stamina",756.252614602947
"13098","Italy Serie A","Cagliari","CAG",8529,"Stamina",719.366902703286
"13099","Italy Serie A","Milan","ACM",8564,"Stamina",764.293055048163
"13100","Italy Serie A","Fiorentina","FIO",8535,"Stamina",758.553965325665
"13101","Italy Serie A","Siena","SIE",8551,"Stamina",716.585284255284
"13102","Italy Serie A","Atalanta","ATA",8524,"Stamina",754.680020040537
"13103","Italy Serie A","Lazio","LAZ",8543,"Stamina",759.068545674807
"13104","Italy Serie A","Pescara","PES",9878,"Stamina",772.780136893467
"13105","Italy Serie A","Sampdoria","SAM",9882,"Stamina",777.591684120214
"13106","Italy Serie A","Catania","CAT",8530,"Stamina",738.741716687979
"13107","Italy Serie A","Napoli","NAP",9875,"Stamina",785.549556594971
"13108","Italy Serie A","Parma","PAR",10167,"Stamina",768.723221589548
"13109","Italy Serie A","Palermo","PAL",8540,"Stamina",774.734199150868
"13110","Italy Serie A","Juventus","JUV",9885,"Stamina",823.431359172196
"13111","France Ligue 1","Toulouse FC","TOU",9941,"Stamina",783.271392810089
"13112","France Ligue 1","AS Saint-Étienne","ETI",9853,"Stamina",775.466164499142
"13113","France Ligue 1","Girondins de Bordeaux","BOR",9827,"Stamina",738.57904040404
"13114","France Ligue 1","Stade Brestois 29","BRE",8521,"Stamina",687.024559560666
"13115","France Ligue 1","OGC Nice","NIC",9831,"Stamina",736.819566639071
"13116","France Ligue 1","SC Bastia","BAS",7794,"Stamina",712.04076367577
"13117","France Ligue 1","Stade de Reims","REI",9837,"Stamina",729.49649859944
"13118","France Ligue 1","AC Ajaccio","AJA",8576,"Stamina",723.317272781398
"13119","France Ligue 1","Valenciennes FC","VAL",9873,"Stamina",734.515257971876
"13120","France Ligue 1","Stade Rennais FC","REN",9851,"Stamina",747.022966498034
"13121","France Ligue 1","FC Sochaux-Montbéliard","SOC",9874,"Stamina",763.406711875194
"13122","France Ligue 1","Olympique de Marseille","MAR",8592,"Stamina",786.083063288098
"13123","France Ligue 1","Paris Saint-Germain","PSG",9847,"Stamina",808.629349386972
"13124","France Ligue 1","ES Troyes AC","TRO",10242,"Stamina",729.871160435463
"13125","France Ligue 1","Olympique Lyonnais","LYO",9748,"Stamina",757.268008923973
"13126","France Ligue 1","FC Lorient","LOR",8689,"Stamina",745.041708544593
"13127","France Ligue 1","Évian Thonon Gaillard FC","ETG",4087,"Stamina",731.05638550429
"13128","England Premier League","Fulham","FUL",9879,"Stamina",754.274620694966
"13129","England Premier League","Everton","EVE",8668,"Stamina",815.481921009098
"13130","England Premier League","Aston Villa","AVL",10252,"Stamina",785.86417025004
"13131","England Premier League","Reading","REA",9798,"Stamina",788.830671971707
"13132","England Premier League","Newcastle United","NEW",10261,"Stamina",820.812207827014
"13133","England Premier League","Stoke City","STK",10194,"Stamina",823.57745014245
"13134","England Premier League","Southampton","SOU",8466,"Stamina",794.196248745057
"13135","England Premier League","West Bromwich Albion","WBA",8659,"Stamina",767.177075265392
"13136","England Premier League","Arsenal","ARS",9825,"Stamina",791.866350389937
"13137","England Premier League","Sunderland","SUN",8472,"Stamina",816.269421786279
"13138","England Premier League","Tottenham Hotspur","TOT",8586,"Stamina",822.076850670238
"13139","England Premier League","Manchester City","MCI",8456,"Stamina",803.039602399034
"13140","England Premier League","Wigan Athletic","WIG",8528,"Stamina",786.036532617783
"13141","England Premier League","Swansea City","SWA",10003,"Stamina",746.282996914519
"13142","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",764.499844455062
"13143","England Premier League","West Ham United","WHU",8654,"Stamina",801.523381538265
"13144","England Premier League","Chelsea","CHE",8455,"Stamina",814.796559344652
"13145","England Premier League","Norwich City","NOR",9850,"Stamina",778.614523248144
"13146","England Premier League","Manchester United","MUN",10260,"Stamina",742.056049421466
"13147","England Premier League","Aston Villa","AVL",10252,"Stamina",760.154350215002
"13148","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",756.505778520996
"13149","England Premier League","Fulham","FUL",9879,"Stamina",772.501818199554
"13150","England Premier League","Arsenal","ARS",9825,"Stamina",791.866350389937
"13151","England Premier League","Sunderland","SUN",8472,"Stamina",809.254504958979
"13152","England Premier League","West Bromwich Albion","WBA",8659,"Stamina",776.8664830798
"13153","England Premier League","Newcastle United","NEW",10261,"Stamina",781.45494966615
"13154","England Premier League","Norwich City","NOR",9850,"Stamina",774.694304099476
"13155","England Premier League","Chelsea","CHE",8455,"Stamina",810.941482253285
"13156","England Premier League","Stoke City","STK",10194,"Stamina",816.924665149665
"13157","England Premier League","Tottenham Hotspur","TOT",8586,"Stamina",819.956480299867
"13158","England Premier League","Southampton","SOU",8466,"Stamina",801.125819174627
"13159","England Premier League","Manchester City","MCI",8456,"Stamina",819.301688842478
"13160","England Premier League","Everton","EVE",8668,"Stamina",803.207102897103
"13161","England Premier League","Reading","REA",9798,"Stamina",775.771008939974
"13162","England Premier League","Liverpool","LIV",8650,"Stamina",814.464515030295
"13163","England Premier League","Wigan Athletic","WIG",8528,"Stamina",781.103199284449
"13164","England Premier League","Manchester United","MUN",10260,"Stamina",770.385297240714
"13165","England Premier League","Swansea City","SWA",10003,"Stamina",780.719122383253
"13166","England Premier League","Everton","EVE",8668,"Stamina",787.967221944722
"13167","England Premier League","Sunderland","SUN",8472,"Stamina",800.246985888843
"13168","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",765.899349718382
"13169","England Premier League","Newcastle United","NEW",10261,"Stamina",797.599735390171
"13170","England Premier League","Swansea City","SWA",10003,"Stamina",752.301630454891
"13171","England Premier League","Wigan Athletic","WIG",8528,"Stamina",782.08931039556
"13172","England Premier League","Manchester City","MCI",8456,"Stamina",821.0329703667
"13173","England Premier League","Manchester United","MUN",10260,"Stamina",792.522481958782
"13174","England Premier League","Aston Villa","AVL",10252,"Stamina",809.31585762064
"13175","England Premier League","Tottenham Hotspur","TOT",8586,"Stamina",831.28662275001
"13176","England Premier League","Stoke City","STK",10194,"Stamina",817.215477115477
"13177","England Premier League","Arsenal","ARS",9825,"Stamina",782.554564404383
"13178","England Premier League","Southampton","SOU",8466,"Stamina",805.547980346789
"13179","England Premier League","Liverpool","LIV",8650,"Stamina",827.152015030295
"13180","England Premier League","Reading","REA",9798,"Stamina",774.239262908229
"13181","England Premier League","West Ham United","WHU",8654,"Stamina",787.588808736282
"13182","England Premier League","Fulham","FUL",9879,"Stamina",769.002417240153
"13183","England Premier League","Chelsea","CHE",8455,"Stamina",812.368140541234
"13184","England Premier League","Norwich City","NOR",9850,"Stamina",781.671336326509
"13185","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",747.997020406295
"13186","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",763.391013431013
"13187","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",738.023445471386
"13188","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",745.862064104653
"13189","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",734.430551221852
"13190","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",799.443916758441
"13191","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",730.999225853229
"13192","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",796.212287940933
"13193","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",759.550381654916
"13194","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",791.01592505196
"13195","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",781.025026392372
"13196","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",823.297981243431
"13197","Spain LIGA BBVA","Levante UD","LEV",8581,"Stamina",726.808743154112
"13198","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",764.770177563521
"13199","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",757.810821180319
"13200","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",815.740542681719
"13201","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",766.684376232396
"13202","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",728.716352181071
"13203","England Premier League","Southampton","SOU",8466,"Stamina",771.636024655421
"13204","England Premier League","Aston Villa","AVL",10252,"Stamina",750.659249660884
"13205","England Premier League","Fulham","FUL",9879,"Stamina",754.590971011316
"13206","England Premier League","Manchester United","MUN",10260,"Stamina",749.991736339912
"13207","England Premier League","Swansea City","SWA",10003,"Stamina",767.189553160205
"13208","England Premier League","Liverpool","LIV",8650,"Stamina",801.019353739972
"13209","England Premier League","West Ham United","WHU",8654,"Stamina",814.360279933987
"13210","England Premier League","Manchester City","MCI",8456,"Stamina",817.134856629456
"13211","England Premier League","West Bromwich Albion","WBA",8659,"Stamina",761.943036803854
"13212","England Premier League","Tottenham Hotspur","TOT",8586,"Stamina",819.803531723395
"13213","England Premier League","Chelsea","CHE",8455,"Stamina",779.46909693117
"13214","England Premier League","Arsenal","ARS",9825,"Stamina",797.750527918398
"13215","England Premier League","Wigan Athletic","WIG",8528,"Stamina",781.103199284449
"13216","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",793.381834687052
"13217","England Premier League","Sunderland","SUN",8472,"Stamina",792.24061226247
"13218","England Premier League","Stoke City","STK",10194,"Stamina",813.156751217719
"13219","England Premier League","Reading","REA",9798,"Stamina",753.960934607008
"13220","England Premier League","Newcastle United","NEW",10261,"Stamina",777.032217107245
"13221","England Premier League","Norwich City","NOR",9850,"Stamina",782.783224438397
"13222","Italy Serie A","Atalanta","ATA",8524,"Stamina",750.414027839542
"13223","Italy Serie A","Milan","ACM",8564,"Stamina",804.523023465962
"13224","Italy Serie A","Fiorentina","FIO",8535,"Stamina",759.012458301399
"13225","Italy Serie A","Lazio","LAZ",8543,"Stamina",758.793056774173
"13226","Italy Serie A","Inter","INT",8636,"Stamina",784.639026526526
"13227","Italy Serie A","Parma","PAR",10167,"Stamina",745.574015240342
"13228","Italy Serie A","Napoli","NAP",9875,"Stamina",795.40216519327
"13229","Italy Serie A","Palermo","PAL",8540,"Stamina",751.01534134201
"13230","Italy Serie A","Siena","SIE",8551,"Stamina",740.715277965278
"13231","Italy Serie A","Pescara","PES",9878,"Stamina",748.907908238715
"13232","Italy Serie A","Juventus","JUV",9885,"Stamina",804.61677989145
"13233","Italy Serie A","Bologna","BOL",9857,"Stamina",766.273544749267
"13234","Italy Serie A","Torino","TOR",9804,"Stamina",744.516510633952
"13235","Italy Serie A","Sampdoria","SAM",9882,"Stamina",778.527413982556
"13236","Italy Serie A","Udinese","UDI",8600,"Stamina",748.357151732484
"13237","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",749.579729417745
"13238","Italy Serie A","Catania","CAT",8530,"Stamina",716.67597424925
"13239","Italy Serie A","Genoa","GEN",10233,"Stamina",746.095674459265
"13240","France Ligue 1","Olympique Lyonnais","LYO",9748,"Stamina",749.518008923973
"13241","France Ligue 1","AS Saint-Étienne","ETI",9853,"Stamina",792.554394183828
"13242","France Ligue 1","Stade de Reims","REI",9837,"Stamina",743.03835978836
"13243","France Ligue 1","Olympique de Marseille","MAR",8592,"Stamina",772.25456472979
"13244","France Ligue 1","Valenciennes FC","VAL",9873,"Stamina",745.406924638542
"13245","France Ligue 1","Paris Saint-Germain","PSG",9847,"Stamina",778.261644831466
"13246","France Ligue 1","Girondins de Bordeaux","BOR",9827,"Stamina",745.323583662714
"13247","France Ligue 1","Stade Brestois 29","BRE",8521,"Stamina",717.538458646617
"13248","France Ligue 1","Évian Thonon Gaillard FC","ETG",4087,"Stamina",726.003043258301
"13249","France Ligue 1","LOSC Lille","LIL",8639,"Stamina",769.497406020903
"13250","France Ligue 1","Montpellier Hérault SC","MON",10249,"Stamina",736.766939655172
"13251","France Ligue 1","OGC Nice","NIC",9831,"Stamina",723.251603786501
"13252","France Ligue 1","AC Ajaccio","AJA",8576,"Stamina",721.390095401189
"13253","France Ligue 1","SC Bastia","BAS",7794,"Stamina",692.928310752017
"13254","France Ligue 1","Toulouse FC","TOU",9941,"Stamina",772.194582283154
"13255","France Ligue 1","FC Sochaux-Montbéliard","SOC",9874,"Stamina",738.950236543125
"13256","France Ligue 1","Stade Rennais FC","REN",9851,"Stamina",747.505637711447
"13257","France Ligue 1","ES Troyes AC","TRO",10242,"Stamina",706.068528856515
"13258","Germany 1. Bundesliga","Eintracht Frankfurt","EFR",9810,"Stamina",792.196380546735
"13259","Germany 1. Bundesliga","VfB Stuttgart","STU",10269,"Stamina",741.300926704015
"13260","Germany 1. Bundesliga","Hamburger SV","HAM",9790,"Stamina",784.404405765135
"13261","Germany 1. Bundesliga","Fortuna Düsseldorf","FDU",8194,"Stamina",782.798214634269
"13262","Germany 1. Bundesliga","SpVgg Greuther Fürth","GRF",8357,"Stamina",766.088921196498
"13263","Germany 1. Bundesliga","TSG 1899 Hoffenheim","HOF",8226,"Stamina",761.100719406711
"13264","Germany 1. Bundesliga","FC Bayern Munich","BMU",9823,"Stamina",786.129654825798
"13265","Germany 1. Bundesliga","Bayer 04 Leverkusen","LEV",8178,"Stamina",802.261833657213
"13266","Germany 1. Bundesliga","SC Freiburg","FRE",8358,"Stamina",785.820951547937
"13267","Germany 1. Bundesliga","1. FC Nürnberg","NUR",8165,"Stamina",735.304436864267
"13268","Germany 1. Bundesliga","Hannover 96","HAN",9904,"Stamina",719.664225404225
"13269","Germany 1. Bundesliga","Borussia Dortmund","DOR",9789,"Stamina",789.473901189737
"13270","Germany 1. Bundesliga","FC Augsburg","AUG",8406,"Stamina",767.565701654667
"13271","Germany 1. Bundesliga","Borussia Mönchengladbach","GLA",9788,"Stamina",747.283862966743
"13272","Germany 1. Bundesliga","VfL Wolfsburg","WOL",8721,"Stamina",787.197454173493
"13273","Germany 1. Bundesliga","1. FSV Mainz 05","MAI",9905,"Stamina",762.404156985488
